title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
Service is pathetic. I have flight from Hyd to delhi. These customer care guys are of no use.,PARIKSHIT W,Hyderabad - New Delhi,"Customer care  team is pathetic. They overcharged me 3 times for change of seats and still i have been throne back to last row inspite of my mother is patient and require wheel chair.  Their customer care team is not well versed with their onw process and make fool of passenger just to grab money.  There is no proper services.

Thanks 
Parikshit 
9949582751",Domestic,1.0,March 2022,17 March 2022,1.0,1.0,1.0,N/A,1.0,N/A,1.0,N/A
Never fly by Air Vistara . They cancel flight on their own and do not provide any refund.,Neverflyvistara,Dehradun - New Delhi,"Please don't go by its shareholders (Tata and SIA). Air Vistara is badly mismanaged. Their customer service is pathetic. Their CEO Vinod Kannan is an arrogant person living and working in Singapore, so he does not care about the plight of Indian passengers.  I booked a flight on Air Vistara, which got cancelled by Air Vistara. The Air Vistara internal system shows that the ticket was refunded, but they did not provide the refund to date. When I write to them (because their call centre is always busy), they say that their finance team is working on it and the amount will reflect in 10 to 15 days, sometimes 4 to 5 days and sometimes in 48 hours, but the amount never comes.",Domestic,1.0,February 2022,15 March 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HORRIBLE CUSTOMER SERVICE AND CARE,Amisha,Mumbai - Chennai (Madras),"Arrived 40mins before departure. Tried web check in since 12am for 9:45am flight.  Web check in failed on the website so we called the helpline number. Who couldn't help us, they said to get in done at the airport. At the airport, they declined to help and they said flight is closed. We had 40 minutes. And the flight staff refused to help with the boarding pass issue or let us board the flight. It was because of their website issues our web check in didn't get processed. We had absolutely no baggage. And they could have taken us to the flight but they instead spent 30 minutes telling us that they cannot generate a boarding pass and asking them to accompany and atleast help us board the flight was also no. The simple thing that is not understandable here is that flights are delayed and stopped for all kinds of famous people but for normal citizens like us, this is the behaviour. They pushed us to one person after another saying the same thing. And if they would have given us a boarding pass, in the start, wel would have ran to our gate within 7-10minutes. 
We've faced an issue like this once before with indigo but unlike vistara, they understand and help. And we were still able to make it. 
Not happy with their service and not going to be flying by this again.",Domestic,1.0,March 2022,14 March 2022,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
very good for  mum travellers,deep,London - New Delhi,"I travelled on UK 18 on 6 th march2022 flight alone with one year old. I had economy but they upgraded to Prem for an amount. starting from Heathrow check in to whole flight I had a very relaxed time. food excellent, airhostess excellent very very helpful, smooth flight. bathroom clean.",International,5.0,March 2022,9 March 2022,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"worst worst service , deserve zero star",Rahul,New Delhi - New York City,"I am disappointed to say that I was not allowed to board the flight yesterday at Delhi airport with Vistara Airlines. The booking reference is 4ZITB9.
I was supposed to travel to the US via Frankfurt, to which the staff member of Vistara refused to board saying that the TRANSIT VISA is required. I showed them my valid US visitor visa and Canadian PR card and all the other required Covid-19 documents, but the staff members refused to listen and kept on asking for a transit visa which was not needed in my case according to the law. I came back home disheartened and started checking on Vistara website travel instructions and German govt website thoroughly and  it clearly mentioned that Canada PR holders and the US visa holder do not need a transit visa and I couldn’t find anything that should stop me from boarding the plane. Then I decided to talk to Vistara customer  care representatives. I talked to them for about 3 hours and my matter was still not resolved. 
On call with the first agent, she said that I should have booked my tickets with Vistara airline itself instead of booking it with a third party agent. And when I requested her to show the rule for transit visa she failed to provide it. And when I requested her to connect me to the supervisor, she disconnected the call.
I called again, on call with the second agent, she understood my problem and she herself knew that I shouldn’t be denied boarding pass, and when she further digged in she found that my baggage contained some hazardous material, hence denied boarding, which is not true because my bags were not checked in the first place.
I was denied boarding because I was found carrying harzardous material in bags. It totally swept floor out of my feet. I was shocked to know that I was fooled at the time of boarding. So to assist me further she connected me to the supervisor.
Finally on call with the Supervisior, I was told that I was carrying all the right documentation for travelling, and also I was not required a transit visa. The supervisor asked me to raise a complaint to the Vistara website email and asked me to patiently wait for 24-48 hours for the revert. 
I am hoping that Vistara Airline will refund because it’s a huge mistake from their end which caused me inconvenience and lose of money and time. 
Moreover, I am attaching a screen shot taken from your website regarding guidelines that I needed to follow. 
Since I have followed the written instructions and guideline properly, I shouldn't have been stopped from boarding the flight.",International,1.0,March 2022,9 March 2022,1.0,1.0,1.0,1.0,N/A,1.0,1.0,1.0
Best Airlines,Jasjit,Patna - New Delhi,"It is one of the best Airlines, Extravagant services, great hospitality..Highly recommend this air..",Domestic,5.0,March 2022,8 March 2022,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Excellent Customer Service,DIVYA KAPOOR,Port Blair - New Delhi,"We had the pleasure of being served by Biswajit Chatterjee (the Stuart) on our Vistara flight from Port Blair to Delhi. He was extremely helpful and polite. Not only did he tend to his job with passion, but he was highly graceful and friendly with all the passengers on board.

With staff like him, I would delightfully recommend Vistara to everyone.",Domestic,5.0,February 2022,8 March 2022,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Terrible customer service and crazy baggage fees,RJ,Chandigarh - New Delhi,I would never travel with Vistara again . Very very picky about excess baggage. On the contrary had a pleasant experience with IndiGo who were very reasonable about excess baggage. In the oth Vistara charged hefty amount even knowing that I had a connecting international flight . I would give them below 0 rating if there was an option. Terrible customer service.,Domestic,1.0,March 2022,6 March 2022,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Worst travel experience,Azra S,Patna - London,"1. it took nearly 1 hour at the check-in counter at airvistara at Patna for verification of documents and issue of boarding pass. 
2. Re verification and re-issuing of boarding pass at Delhi International airport. There was no seperate line for passengers who had already checked in at Patna. It took nearly an hour for re-issue of boarding pass at New delhi International Airport.
3. Poor service from the Airhostess on the plane. ( when asked for water or any drinks declined due to shortage of drinks eg: coke and juice)
4. No snacks were served for a long haul flight of 10hours. 
5. Delay in recieving baggages at LHR and no communications were given by Vistara staff for the reason of this delay. I personally enquired at the Vistara counter to make a public announcement for this delay. Passengers were tired and thirsty for 2and 1/2 hours but no staff  from Airvistara came to offer apology, food or drink to the passengers.
6. No response from customer relations even after recieving the automated message that a reply would be given within 48 hours. (connecting flight cancelled, they booked us on a flight prior to landing in Newdelhi). Had to book a hotel in delhi as connecting fligt to Patna was after 22 hours.",International,2.0,January 2022,4 March 2022,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0
I had lost my bag and never get back,Mahi,London - New Delhi,"I had travelled with airvistara which is an horrible experience i had. I travled from Heathrow to Delhi .
Here is my all flight detail

30 Jan2022 Flight number Uk18 pnr number NNDQRD seat number 43J.

I arrived in Delhi air Port facilities told me immediately that my bag didn't come with flight.
 I was how they know even without searching there they filled up an claim form. And asked me to wait  2 days. It will come in next flight.
But it didn't cames at all 

I mailed them multiple time and makes alot Phone call to them but always same please contact 48 hours.  Even there staff saying i have not received any mail from me So i attached here all screen shots.
 
Now they that they don't my luggage  and disconnect my call i try call them but they not answering my calls now.

My bags have slot of expensive clothes shoe etc i am sure they ripped my bag and distribute my all with each other's.

I request to all aal of reader please  don't travel with air vistara you will never get your luggage back and if you call them they not help you at all.but they will only harashed mentally.
 

I tweeted but in Air vistara they also block me there even they put Mobil number block list.
 It has been horrible experience f...c of airvistara.",International,1.0,January 2022,24 February 2022,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
