title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
WORST EXPERIENCE,Departure54849735337,Varanasi - Bengaluru,"I was supposed to travel by air india express on sun 28 jan 2024 but a day before they cancelled saying “due to bad weather conditions” while I can see it’s clear as day
When asked for the next best alternative we were told there are no flights for the next three days and had to be three times the original price as had to return due to urgency and take on a huge loss because of this stupid company thought it was owned by Tata and would be well managed but NOPE.
A VERY TRASH AIRLINE. WORST EXPEREINCE EVER SPOILT THE ENTIRE MOOD OF THE TRIP DO NOT TRAVEL WITH AIR INDIA EXPRESS PREFER INDIGO DO NOT USE THIS AIRLINE",Domestic,1.0,January 2024,27 January 2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Customer support are not helping to guest,Culture24700782162,Mumbai - Dammam,"Just Mentioned in ticket  30 kg bagage in check in but its not Mentioned how many pcs so I contact to customer support but they not answered, representative of the customer service told we can't told about bagage she give me one mobile number of Air Asia  it was only recording no body answering so please look after the matter with customer support team why they are not helping to guest.",International,2.0,January 2024,26 January 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Horrible Experience - Air India Express,Tejas S,Varanasi - Bengaluru,Pathetic. Please do not opt for air india express. They cancelled our flight on 27th Jan and moved us to the flight on 28th Jan. Then after 30 minutes they informed due to operational reasons this has also been cancelled. For full refund they informed that due to glitch in the system they had to log a ticket. I had to pay three times to the other airline since it was urgent. Do not ever go for  air india express.,Domestic,1.0,January 2024,26 January 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Worst ever Airline to fly with🤬,Seaside21216573540,New Delhi - Imphal,"Worst ever Airline! Worst Customer service, worst ever ground staff..
I have traveled in many airlines and have never come accros such bad treatment. It was for 7:20 AM flight I reached the counter at around 6:30 and they the ground staff on the ticket counter his name is Abhishek would not let me check-in saying the counter is already closed! The boarding was supposed to start at 6:40 and there was almost 1 hour left. I have seen other airlines helping their passengers make it to their flight 20 minutes before flight take off. This is just unbelievable. My luggage was overweight but I was willing to pay for it but hele was very rude.. I even begged him but he won't even listen. I was off boarded and didn't get a penny refund for the ticket. I would not ever recommend anyone to ever travel on Air India Express it was my first time booking with them and the last one for sure. I had booked a returning ticket as well which I will be cancelling.",Domestic,1.0,January 2024,26 January 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Never ever ever fly in Air India,Coastal02405877531,Thiruvananthapuram (Trivandrum) - Hyderabad,"Most dreadful flight ever! Flight was delayed by two hours fifteen minutes. Scheduled time was 9:00 A.M. It was announced only after 9:00 A.M. that the flight is delayed and by then passengers were exhausted. No proper compensation was provided. Not even a proper apology/ explanation. In spite of all these, the boarding was completed only by 11:15 and after the longest wait, the flight departed only at 11:35. None of air hostesses/ crew members were warm or welcoming with a smile. Flight had a musty smell throughout. 
To top it all, the luggage arrived much later than expected. No other airlines that I’ve flown with have been as unpleasant/ unprofessional/ disagreeable as this one.",Domestic,1.0,January 2024,24 January 2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
worst ever,abdul s,Dammam - Hyderabad,"worst ever flight i have ever experience always delayed, i suggest dont travel with this air India express ever,",International,1.0,January 2024,22 January 2024,N/A,N/A,N/A,1.0,N/A,N/A,N/A,N/A
Worst Experience with Air India Express,Jet17085131940,Bengaluru - Jaipur,"I had a terrible experience with Air India Express ; despite arriving 50 minutes before the flight, they denied boarding they didn’t even listen to me and directly said No.where flight was also late by 15-20 minutes they would have taken me easily if they wanted. And then They offered an alternative flight for an additional cost of  14k, where other airlines cost was only 8k.",Domestic,1.0,December 2023,22 January 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Flight delay,Santosh Kumar Patil,Bengaluru - Hyderabad,"Flight is delayed by 2.00 hrs, no proper response,  I thought since it  belongs to TATA group,  the service may be good.but I am wrong,  Not at all recommended.",Domestic,1.0,January 2024,22 January 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
A bad experience,Tour00506548393,Bengaluru - Varanasi,1:30 minutes late it was n you can see the seat conditions in pictures uploaded by me. Would never travel on Air India express again or would ever recommend anyone for sure,Domestic,1.0,January 2024,21 January 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rescheduling blunder!,ayesha k,Dubai - Bengaluru,"I have been trying to reschedule a flight.
Even though I can clearly see the same flight on the requested date and time, this the response I received:

""Ayesha! After validation, it has been observed that there are no available flights on 1st Feb 2024. Kindly verify the flight availability and make changes to your booking by visiting our chatbot, Tia""

It almost felt like ""you've paid for the flight, now you're stuck!""",International,1.0,January 2024,21 January 2024,N/A,N/A,N/A,1.0,N/A,N/A,N/A,N/A
Bad experience. Flight delayed 12hr .. and canceled at the end,Saurabh G,Bengaluru - Varanasi,Bad experience faced with this airline .. lots of delay ..  increasing delay time continuously and making us fool.. I would not recommend,Domestic,1.0,January 2024,19 January 2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Idiots pilot and air hostess,Voyage56114787161,Bengaluru - Surat,The flight was bad I had bad journey it was delayed it did not depart on time it departed on 10:34 the departure time was 10:25 and landing time was 4:30 then the weather in Surat was not good so the pilot flew in the air for two hours and then announced that we are landing in Ahmedabad then we went to Ahmedabad the landing was done but they didn't allow us to get down on Ahmedabad airport air hostess told that we will go back to Surat and they didn't let us get down they flew us back to Surat I was angry 😡 and thinking 🤔 to fight with the pilot and whack him on the face please never ever choose air india express,Domestic,1.0,December 2023,19 January 2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Poor staff communication. No staff available or willing to help in dom lounge. 6 and 1/2 delay,Trip13130450343,New Delhi - Goa,"Staff at check in counter won't tell you, you have a delay, once your hold baggage goes down you can't get it back to change flight. Staff at counter unhelpful.",Domestic,2.0,January 2024,19 January 2024,3.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0
Worst service.. delayed service,Navigate32524530523,Pune - Bengaluru,"Flight was delayed for more than 3hrs, worst service. Pls do not travel.

Every hr, announce delay MSG, worst sevice ever

Do not ever travel in Air India express",Domestic,1.0,December 2023,19 January 2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Not good,GoPlaces56303004811,Imphal - Bengaluru,My trolley was fine and new but one ground staff came and reported that my trolley didn’t have one wheel. It broke because of their carelessness. Please do take care of the things. We can’t just repair everything for whatever you damaged.,Domestic,1.0,January 2024,15 January 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
I5-736- dated 15 Jan 24- Diverted to Jaipur instead of Delhi and no assistance thereafter,Vaibhav J,Pune - New Delhi,"Hi All,

Today’s my complete family travelled with Air asia flight from Pune to Delhi and flight is diverted to Jaipur instead of Delhi.

Its been more than 7-8 hours now , my wife with kids and infant are struggling on the Jaipur airport without any assistance from Air India Express.

My wife and i tried calling AirIndia express from last 7-8 hours but no one is assisting us expect their non sense Tia( chatbox).
We are still waiting helplessly at Jaipur AirPort.

POOR SERVICES OF AIR INDIA EXPRESS",Domestic,1.0,January 2024,14 January 2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Worst flight!!!!!,Discover04510223009,Bhubaneswar - Bengaluru,"Did not get water when asked untill I had to press the bell for assistance.

Pathetic situation- Flight did not land in Bangalore owing to minimum fuel. Why was the procedure not checked before boarding the passengers.
We flew to Chennai to refuel.

Staff behaviour was not good, was knocked twice on the lavatory while peeing.
No complimentary snacks offered to passengers which included kids and old age people too.",Domestic,2.0,January 2024,13 January 2024,1.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0
Poor service,Voyager13603808779,Kochi (Cochin) - Bengaluru,The Air India express flight time got rescheduled 3times n they even changed our connecting flight timing without informing …the title “express” is  namesake only .poor very poor in professionalism,Domestic,1.0,January 2024,13 January 2024,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
Trash Airlines,Wander04097492048,Hyderabad - Thiruvananthapuram (Trivandrum),"Poor management, Delayed 8 hours, congested seats, Slow and lazy service, inexperienced staff. Overall bad experience",Domestic,3.0,December 2023,12 January 2024,2.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0
Was very hungry and my further plans were to be cancelled,Traveler01166588956,New Delhi - Bengaluru,"The flight and connecting flight I5 975 was delayed, disturbing our plans. When unduly delayed, they could have served some food. The Aiport shops loot the passengers with 1:20 price…",Domestic,1.0,December 2023,12 January 2024,4.0,4.0,1.0,5.0,2.0,3.0,1.0,1.0
