title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
"Grow up Indigo, you have been around for long to do this.",godere2day,Mumbai - Edinburgh,"Very average service, non sensitive staff, pathetic food, and tiresome journey. Thank goodness no surprise change in schedule. But last minute queuing to check in hand baggages. The staff though hardworking and tired, have a very aggressive attitude towards the customer. No polite words or even a smile.  Remember people may be flying across the globe and will be very tired, a kind service can go a long way in relieving stress. If you can't do that, then you are in the wrong industry. Get into law enforcement. The above excludes couple of staff though. Thank you for doing that.",International,1.0,February 2024,23 February 2024,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
Do not fly Indigo,Nita P,Dubai - Ahmedabad,"They are highly unprofessional and money minded and don't care for any customer. They are holding my bag and DO NOT pick up the phone. Their customer service is so horrible. AMD airport is the worst when it comes to Indigo service.
DO NOT FLY Indigo!",International,1.0,January 2024,23 February 2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Deep Vein Thrombosis cancellation.,johalconstructionltd,New Delhi - Amritsar,"Most disgustingly behaved staff at Delhi, obnoxious, rude, untrained, authoritarians. I would have paid double to avoid this airline, Indigo were not cheap. If you try to reach customer services or need advice then you have to speak with a robot (chat bot), who tells so many lies about weight allowance! One passenger had to pull out of this trip (thankfully) because of deep vein thrombosis and being advised by an airline at Heathrow UK. We tried to cancel the flight for the seriously ill passenger and had to communicate with Indigo chat bot. The same chat bot that told us that if we booked in doubles then we can each take 10 kg each free of charge thrown in!!!  The other three passengers ended up paying £100 extra! Don't believe the Indigo booking site or it's chat bot!!! On check in at Delhi we were told that we would have had to book an empty seat to get the allowance.... What !!!!! Who would book an empty seat?!?!? To date Indigo denied the sick passenger any sort of refund !!!! Please pause and reflect on our experience before going near these third class Indigo airline!",Domestic,1.0,February 2024,23 February 2024,N/A,N/A,N/A,1.0,1.0,1.0,1.0,1.0
Pathetic food,Vandana Shirur,Mumbai - New Delhi,"Flight was on time mum-del, in flight service was good,  we pre-booked sandwiches and got something else which was Pathetic. Kindly do something about it not worth wasting food as well as money. Thank you",Domestic,3.0,February 2024,22 February 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Worst experience,Cruiser24020797225,New Delhi - Bengaluru,Worst airline .. never ever go from indigo ..price is so expensive but passenger comfort zero ..seats are so uncomfortable  whenever I travel with indigo I always feel like I m travelling in local bus ..please consider passenger comfort tooo,Domestic,1.0,February 2024,22 February 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Don’t ever choose indigo flight I beg you,anudove,Goa - New Delhi,"The flight mostly have gate change and mostly uses bus to go plane, super pricy and not human friendly. The fill the bus like herds of animals before moving and no system getting into gate everyone jus rushes no point boarding zone, seat they just don’t care. They charge you for everything and provide you nothing. Even water they don’t provide or refreshments, and purchasing takes decades. Don’t call their call centre they keep dropping your call and they don’t care. Basically avoid this flight unless you have no choice at all.",Domestic,1.0,February 2024,22 February 2024,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0
Horrible Airline,Krish95,Lucknow - Dehradun,"They changed our flight time from 9:40am to 3pm and sent out the notification after we had already left the hotel for the original departure time. They told us nothing at check in, issued boarding passes and tagged the bags so we couldnt even leave the airport and just had to sit here and waste half a day. Worst airline I have ever travelled with.",Domestic,1.0,February 2024,22 February 2024,N/A,N/A,N/A,1.0,1.0,N/A,1.0,N/A
Avoid if you possibly can.,DrDebWales,Agra - Varanasi,"One of a few flight we booked during 3 weeks touring India. I would never use again. Their IT is shockingly outdated. They changed one flight time which meant we would miss our connecting flight. No alternatives offered. No support. Had to cancel flights, hotels, tours and onward flights. cost us £1000 to make other arrangements and we missed out on planned 2 days trip to Varanasi as a result. Trying to clarify anything by telephone was almost impossible- just couldn’t get call handlers to understand what was being asked and kept getting conflicting answers. The flights we did take were cramped and had terrible service, disinterested staff, poorly trained. They are ranked 2nd worst airline in the world for good reason. Avoid if you can.",Domestic,1.0,February 2024,22 February 2024,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0
Staff of indigo at patna airport by the name Divya are worst.,Seaside08432235467,Patna - Indore,"Staff of indigo at patna airport by the name Divya are the worst one. Govt should ban indigo flight because of there staff and there rule there staff are very rude. Neither they listed to there customer nor talk them with respect .they don't try to understand customer situation. I never want to travel with only know how to say aap 3 min late ho, counter close ho gaya hai,ab kuch nahi ho sakta hai.90  percent checking close ho gaya hai. Flight takeoff hone me abhi  half an hour hai lekin Hume instructions hai ki Hume apke paise khane hai isliye hum apki koi help nahi kar sakte. Logo ke hard earned money ko khake indigo walo ne ye company banaya hai",Domestic,1.0,February 2024,21 February 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Delayed delivery of checked in baggage,Rgr e,Doha - Hyderabad,"Guys, think twice when you have connecting flight as IndiGo. 
I travelled from USA to Hyderabad India by Qatar. Got the connecting flight IndiGo, thought good with less time in layover. When I reached Hyderabad, realized that I didn’t receive one of my checked in baggage. Unfortunately, I had all my clothes and CPAP machine in tat baggage. I indicated urgency as I have 3 week vacation with family function to attend. They said, they will search and let me know on priority basis very next day. But I haven’t heard from them, called them, they said the baggage is in Doha reaching Hyderabad very next day early morning and will deliver on priority basis. Since then I have been calling every day morning and evening, only one answer out for delivery, within 24 hours I will be receiving the item. Since 96 hours they have been telling me the same answer. They have no answer when I asked for tracking number and carrier’s details.
Later I came to know the same happened with other friend who travelled from Ireland. 
Seems like they don’t have capacity to handle the international flights luggage efficiently and restrictions on weight limitations. These things will happen but expected at least appropriate communication and customer service.",International,2.0,February 2024,20 February 2024,3.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0
Fraud web check in don't buy seats,Pioneer18268631012,Kolkata (Calcutta) - Port Blair,"Web check in is fraud
They took money from me for seat
But I was given another seat . I paid extra & my money is not refunded.
So upset.",Domestic,1.0,January 2024,19 February 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Don't fly with this people.,Juan Pablo Guzman,Brisbane - New Delhi,"Awfull airline, worst customer service ever, they lost my luggage and 0 responses, they don't care. Aggressive staff members in New Delhi airport. Just bad airline, with bad service and 0 empathy among their employees.",International,1.0,February 2024,19 February 2024,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Lost luggage,Shehana S,Kochi (Cochin) - Doha,Iam very disappointed there services i had a very bad experience from indigo i lost my luggage  i travelled on 16 th feb i got my luggage back on 18 th and its totally damaged condition they are not even apologising for the incident happens to me  very careless service from indigo,International,1.0,February 2024,18 February 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Indigo services reaching its lowest every passing day,Richita V,Indore - Mumbai,We had a very bad experience on Indigo flight 6E2389 from Indore to Mumbai (18th Feb 2024). We had paid additional charge for a flexi ticket and added a Chicken Junglee sandwich and a indigo Non-veg meal  while booking our tickets. We were served 2 veg coleslaw sandwiches instead of what we ordered & they also refused tea for the choice of beverage. The reason given to us was that this is the only food that's been loaded on to the plane. Moreover the cabin crew who was serving (Garima) was unapologetic about this mistake from indigo and was rude in her behaviour. Apart from this we encountered an insect on our seat which indicated that the cleaning was not done properly. Also the airlines made the passengers wait in sun for boarding the flight after making us go through an overcrowded bus experience. I see Indigo only falling in it's service and every new flight I take from Indigo there's a new downfall that I get to encounter. Horrible service Indigo.,Domestic,1.0,February 2024,18 February 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
