title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
WORST airlines ......Do not choose Spicejet.....,Resort11722075683,Chennai (Madras) - Jaipur,"DO not CHOOSE Spicejet airlines for flying,..... WORST airlines...... unexpected cancellation within hrs.....we had a huge Lost becoz of this WORST airlines.......🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬",Domestic,2.0,February 2024,25 February 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Very bad and no punctuality,Shamil KP,Dubai - New Delhi,"Very bad service and not apologising for delay, i am in flight still not moved and saying one more hours delay at fight, the problem I have to catch a train from Delhi and I heard many of them saying, it’s happening many times and I recommend all the people who have any connection flight or bus, don’t go for it",International,1.0,February 2024,23 February 2024,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
Great experience with Spicejet,Road59620971107,New Delhi - Bengaluru,"Spicejet is good and most of the time I use spicejet service as there prices are so economical and also timing suits me. And in flight experience is great, pics shared.",Domestic,5.0,February 2024,23 February 2024,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Choose Spicejet-tripadvisor,Travel30688035500,Kolkata (Calcutta) - New Delhi,"I have a good experience to book a flight ticket through Tripadviser. The journey was smooth, I met with all well mannered staff.",Domestic,5.0,February 2024,23 February 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Worst Flight Ever,Julius G,Dubai - Kolkata (Calcutta),"There is no food on the plane even after being delayed for 3 times. They are partnered with Corendon Airlines, their staffs were really very rude.",International,1.0,February 2024,22 February 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Excellent in-flight experience,Scenic07908781099,Shirdi - Chennai (Madras),"Very good flight, every thing on time and before time also
I love to travel every time with Spice jet and wish spice jet to operate more flights",Domestic,5.0,February 2024,22 February 2024,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
Worst airline in India,Amit K,Pune - Hyderabad,For a flight which starts boarding at 1.50 AM they declare a delay of 2 hours at 1 AM. There is no one from Airport to explain this delay,Domestic,1.0,January 2024,22 February 2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Great flying experience,Manish J,Chennai (Madras) - Ahmedabad,"I am writing to express my sincere appreciation for the exceptional hospitality I received on a recent flight attended by Air Hostess Shalu and her team. Their attentiveness, warmth, and professionalism made my journey truly enjoyable.

 Shalu and her team went above and beyond to ensure the comfort and well-being of all passengers. They were always available to address any concerns or requests with a smile and a helpful attitude. Their genuine care for passenger satisfaction truly made a difference.

 Please extend my gratitude to Shalu and her team for their outstanding service. They are a valuable asset to SpiceJet, and I look forward to flying with your airline again soon.",Domestic,5.0,January 2024,21 February 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Great,cycletours2015,Chennai (Madras) - Goa,Before time departure... Was impressed.. Of course the landing was hard.. inflight crew were pleasant and service great. Also the ground staff at Chennai Domestic terminal were very cooperative in giving us good seats in requests .,Domestic,5.0,February 2024,20 February 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Do NOT fly with SpiceJet,Alan M,Dubai - Pune,"We booked SpiceMax which is the ‘business class’ of Spicejet. We paid an extra Ru 800 for the upgrade. 
The flight was delayed by over an hour. We don’t get the priority boarding we paid for. On the flight we were told there was no SpiceMax service, and only if we asked, we could request a refund for the upgrade that would take 7 working days. No welcome drink, no meal, and yet it has all paid for.
The seats in the so-called SpiceMax area are the same size as all the other seats but do not recline. So we paid for an upgrade but ended up in the worst seats on the plane.",International,1.0,January 2024,20 February 2024,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
Worst experience ever,Coastal10869192040,New Delhi - Mumbai,"Worst aviation ever, poor customer service, worst worst worst....close this bloody company. Don't travel with this crew and company.",Domestic,1.0,February 2024,20 February 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bad service..!!,arif s,Goa - Mumbai,"Very bad service, i had booked my flight from Goa  to Mumbai in August 2023 to travel on 20th Feb 2024, but after booking within 3 months the airport was changed from GOI to GOX and no communication was send, later on the travel day the flight time changed from 12:55 hrs to 18:50 hrs, i was travelling to go to airport with is almost 70 kms from my place, on the way when i checked the flight status the timing changed and no information was given, i had to cancel and take another flight as i had to travel further from Mumbai,",Domestic,1.0,February 2024,19 February 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Flight to Ahmedabad,Vacation19229848569,Jaipur - Ahmedabad,"Good flying experience, nice staff, hospitality is decent. Take off and landing is very smooth.. keep it up.. spice jet..",Domestic,4.0,February 2024,19 February 2024,5.0,5.0,N/A,4.0,5.0,5.0,5.0,4.0
F........................,Abdul K,Madurai - Dubai,"Very Very poor quality of flight service in airline history. Madurai to dubai flight 
19th Feb 12.30 is flight time I received mail in morning 9 am tha flight was delayed 1.30 ,it's ok then again and again coming mail tha flight was delayed now that one 9.30 pm in night we are waiting in airport morning 10am
Until now ,no one give proper response 
Please don't book tha ticket in spicejet airline. not this flight only all destination are delayed this not a spicejet airline, change flight name to delayed airline 
Worst experience with this flight ✈️",International,1.0,February 2024,19 February 2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Worst experience,Daydream11011111726,Mumbai - Goa,Worst experience ever. The flight was already delayed by 2.5 hours earlier. After reaching the airport it was delayed by another 1 hour. On asking the cabin crew they informed us that the paper work was still pending. And this was not even informed to us prior. Who and how will Spicejet suffice to the loss?,Domestic,1.0,February 2024,18 February 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Wonder trip & services,Happiness08177697241,Kolkata (Calcutta) - Port Blair,"Excellent services by spicejet
rating ******. Enjoyed the trip & snacks provided. Trip from kolkata to port Blair. Keep it up",Domestic,5.0,February 2024,18 February 2024,4.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0
Start thinking about customer,Passenger49840012162,New Delhi - Pune,"When your flight is delayed then it is accepted by customer but if customer is late by just 10 minutes he is not allowed to board. So much ridiculous service I felt today on Feb 19,2024. No guidance is provided at counter. For next flight or any compensation in booking next flight.
Your spice jet airlines should be shut soon.",Domestic,2.0,February 2024,18 February 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Excellent experience with spicejet,Atul Sethi,New Delhi - Khajuraho,Excellent airline. On-time always. Great staff. They need more staff to enable smoother check in or use technology for the same.,Domestic,5.0,February 2024,18 February 2024,5.0,5.0,N/A,5.0,5.0,5.0,5.0,5.0
Best service among Indian flight operators,Sahan Chakraborty,Guwahati - Bagdogra,Spicejet has provided the best service to the customers. Looking forward for flight from Agartala to other destinations,Domestic,5.0,February 2024,18 February 2024,N/A,N/A,N/A,5.0,5.0,5.0,5.0,N/A
Dirty windows shield,Companion28459165072,Srinagar - New Delhi,"Rubbish cleanliness, ruin my flight experience due to dirty windows shield. Preferably I choose window seat every time but I scared to choose from next time, kindly look into it",Domestic,1.0,February 2024,17 February 2024,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0
Amount deducted and ticket or any reference didn't get to claim.,Rahul R,Dubai - Patna,"Today 17th of Feb 2024  i  booked the ticket for 3 people amount has deducted from my account 2468.70 Aed but ticket or any reference not received to claim, i contact to the customer service they said your transaction not reflecting in our system, please send email to customer relationship. This 2nd time happen with me same thing, very difficult to get refund from spicejet.",International,1.0,January 2024,17 February 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Rescheduling experience,Road66962619014,Bengaluru - Goa,"The have a bad service, they cancelled my flight and did not even bother to put a full refund my whole plan got ruined .. I will never go for spicejet",Domestic,1.0,February 2024,16 February 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pathetic Airlines,ankit l,Bengaluru - Goa,Pathetic airlines. Changed the timing of flight by 12 hours in the last min. I had to book fresh booking which cost extra and on top of that unnecessary headache,Domestic,1.0,February 2024,16 February 2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pathetic airline,Explorer25196315057,Patna - Jaipur,Pathetic airline. I would never recommend anyone to travel with this airlines. I was travelling with my 4month chlid. I reached airport 45 minutes before takeoff but they didn’t allow me for boarding and they took advantage of my situation and charged extra 3000 for boarding.,Domestic,1.0,January 2024,16 February 2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Garbage airline ever to be existed,Tohar P,Goa - Chennai (Madras),"One of the disastrous flight operator in India ever to be existed because there is no customer service, arrogant attitude of flight servants and flight maids, no announcements at all so passengers can miss the flight.",Domestic,1.0,February 2024,15 February 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HORRIBLE GARBAGE AIRLINE OF 2024,Ronak J,Dubai - Ahmedabad,"WHERE TO EVEN BEGIN, HORRIBLE FLIGHT AND HORRIBLE MANAGEMENT. FLIGHT GOT DELAYED TWICE AND WERE NOT EVEN INFORMED THE SECOND TIME, I PAID EXTRA FOR MY WIFE SEAT AND SOME OTHER PASSENGER SAT ON HER SEAT AND REFUSED TO GET UP FROM IT AND THE CREW COULDNT DO ANYTHING TO ASSIST MY WIFE’s REQUEST TO VACANT THAT SEAT, NEVER CHOOSING THIS GARBAGE AIRLINE, PAY A LITTLE BIT EXTRA AND CHOOSE A BETTER AIRLINE",International,1.0,February 2024,15 February 2024,N/A,N/A,N/A,1.0,1.0,N/A,N/A,N/A
Please don't fly SpiceJet,Shourya DIpta,Patna - Guwahati,"Flight cancelled just two days before travel date and rebooked to another flight three days after intended day or journey. Terrible customer service. Refused to pay compensation for the hassle, even when the ticket included spice-flex.",Domestic,1.0,January 2024,14 February 2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Worst customer service, zero visibility at airport. No direct baggage transfer, International flight checkin opens at 7.",Jet21781465891,Bhavnagar - Dubai,"Usually connecting flights take your baggage and give it you at your final destination if its the same carrier, but spice jet representative gave an excuse of immigration issues as I was connecting to an International flight flying from bhavnagar via Mumbai to Dubai. 

Not a reasonable explanation to do so, on the ticket it showed a layover of 8 hours so I thought fine. I will check in and rest at the terminal access lounge and other services at the Airport. But i was disappointed to know after collecting baggage from domestic terminal, heading to International that checkin counters will open just 3 hours before with no spicejet rep on site. 

I understand the convenience of saving money on rent and also manpower by doing so but the management of spicejet should atleast wonder why customers are opting for other carriers rather than choosing their company. Travellers love better customer service and visibility. 

Customers are happy to pay more if the service is right,  you don't need to pull money out of their pockets by creating hand luggage policies which only favor you.

Atleast ensure your staff is visible at airport and has reasonable explanation for their actions. There were also a lot of safety concerns in your flight too. 

Better become vigilant before someone complaints to civil aviation regarding the above.",International,1.0,February 2024,14 February 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
